Symbol,Date,Close
COH,11/09/2014,68
COH,12/09/2014,66.99
COH,15-Sep-14,67.23
COH,16-Sep-14,67.43
COH,17-Sep-14,67.04
COH,18-Sep-14,67.59
COH,19-Sep-14,66.37
COH,22-Sep-14,66.39
COH,23-Sep-14,67.15
COH,24-Sep-14,67.17
COH,25-Sep-14,67.29
COH,26-Sep-14,68.41
COH,29-Sep-14,68.11
COH,30-Sep-14,69.51
COH,1/10/2014,69.24
COH,2/10/2014,69.18
COH,3/10/2014,68.57
COH,6/10/2014,68.52
COH,7/10/2014,68.55
COH,8/10/2014,68.51
COH,9/10/2014,69.5
COH,10/10/2014,68.64
COH,13-Oct-14,68.18
COH,14-Oct-14,69.12
COH,15-Oct-14,71.29
COH,16-Oct-14,71.4
COH,17-Oct-14,70.83
COH,20-Oct-14,70.86
COH,21-Oct-14,71.78
COH,22-Oct-14,71.87
COH,23-Oct-14,71.83
COH,24-Oct-14,72.23
COH,27-Oct-14,72.5
COH,28-Oct-14,72.72
COH,29-Oct-14,72.25
COH,30-Oct-14,72.82
COH,31-Oct-14,73.46
COH,3/11/2014,74.23
COH,4/11/2014,73.82
COH,5/11/2014,72.84
COH,6/11/2014,72.27
COH,7/11/2014,72.27
COH,10/11/2014,71.89
COH,11/11/2014,72.08
COH,12/11/2014,71.93
COH,13-Nov-14,72.46
COH,14-Nov-14,72.38
COH,17-Nov-14,71.45
COH,18-Nov-14,70.59
COH,19-Nov-14,71.39
COH,20-Nov-14,70.19
COH,21-Nov-14,69.44
COH,24-Nov-14,70.08
COH,25-Nov-14,69.51
COH,26-Nov-14,70.51
COH,27-Nov-14,70.31
COH,28-Nov-14,69.55
COH,1/12/2014,69.2
COH,2/12/2014,71.11
COH,3/12/2014,71.96
COH,4/12/2014,72.85
COH,5/12/2014,72.19
COH,8/12/2014,72.9
COH,9/12/2014,73.77
COH,10/12/2014,72.81
COH,11/12/2014,72.77
COH,12/12/2014,73
COH,15-Dec-14,72.88
COH,16-Dec-14,72.2
COH,17-Dec-14,72
COH,18-Dec-14,73.5
COH,19-Dec-14,75.64
COH,22-Dec-14,77.6
COH,23-Dec-14,77.05
COH,24-Dec-14,76.7
COH,29-Dec-14,78.9
COH,30-Dec-14,77.5
COH,31-Dec-14,77.7
COH,2/01/2015,78.15
COH,5/01/2015,78.67
COH,6/01/2015,78.62
COH,7/01/2015,78.5
COH,8/01/2015,79.6
COH,9/01/2015,80.33
COH,12/01/2015,81.16
COH,13-Jan-15,79.79
COH,14-Jan-15,79.24
COH,15-Jan-15,80.13
COH,16-Jan-15,78.04
COH,19-Jan-15,79.06
COH,20-Jan-15,79.07
COH,21-Jan-15,81.76
COH,22-Jan-15,80.11
COH,23-Jan-15,81.41
COH,27-Jan-15,83.05
COH,28-Jan-15,82.21
COH,29-Jan-15,82.33
COH,30-Jan-15,83
COH,2/02/2015,83.26
COH,3/02/2015,83.36
COH,4/02/2015,85.15
COH,5/02/2015,85.82
COH,6/02/2015,86.39
COH,9/02/2015,87.6
COH,10/02/2015,86.76
COH,11/02/2015,86.01
COH,12/02/2015,88.54
COH,13-Feb-15,88.84
COH,16-Feb-15,88.49
COH,17-Feb-15,89.4
COH,18-Feb-15,91.3
COH,19-Feb-15,91.63
COH,20-Feb-15,91.12
COH,23-Feb-15,91.82
COH,24-Feb-15,91.13
COH,25-Feb-15,92.7
COH,26-Feb-15,91.23
COH,27-Feb-15,90.42
COH,2/03/2015,89.91
COH,3/03/2015,88.62
COH,4/03/2015,89.04
COH,5/03/2015,88.87
COH,6/03/2015,89.02
COH,9/03/2015,88.09
COH,10/03/2015,88.99
COH,11/03/2015,89.17
COH,12/03/2015,90.66
COH,13-Mar-15,89.7
COH,16-Mar-15,89.36
COH,17-Mar-15,89.54
COH,18-Mar-15,91.05
COH,19-Mar-15,91.5
COH,20-Mar-15,92.35
COH,23-Mar-15,91.41
COH,24-Mar-15,91.76
COH,25-Mar-15,93.08
COH,26-Mar-15,90.36
COH,27-Mar-15,90.85
COH,30-Mar-15,89.99
COH,31-Mar-15,90.53
COH,1/04/2015,91.8
COH,2/04/2015,91.26
COH,7/04/2015,91.2
COH,8/04/2015,90.76
COH,9/04/2015,90
COH,10/04/2015,89.97
COH,13-Apr-15,90.15
COH,14-Apr-15,90.25
COH,15-Apr-15,89.89
COH,16-Apr-15,90.49
COH,17-Apr-15,88.75
COH,20-Apr-15,87.6
COH,21-Apr-15,88.79
COH,22-Apr-15,88
COH,23-Apr-15,88.75
COH,24-Apr-15,87.97
COH,27-Apr-15,88.65
COH,28-Apr-15,85
COH,29-Apr-15,83.39
COH,30-Apr-15,83.63
COH,1/05/2015,83.01
COH,4/05/2015,83.51
COH,6/05/2015,82.5
COH,7/05/2015,80.5
COH,8/05/2015,80.43
COH,11/05/2015,80
COH,12/05/2015,80.37
COH,13-May-15,79.23
COH,14-May-15,79.3
COH,15-May-15,79.09
COH,18-May-15,78.93
COH,19-May-15,79.15
COH,20-May-15,84.37
COH,21-May-15,88.45
COH,22-May-15,87.92
COH,25-May-15,87.46
COH,26-May-15,88.66
COH,27-May-15,87.5
COH,28-May-15,87.5
COH,29-May-15,88.55
COH,1/06/2015,87.09
COH,2/06/2015,85.41
COH,3/06/2015,84.1
COH,4/06/2015,82.2
COH,5/06/2015,83.13
COH,9/06/2015,82.7
COH,10/06/2015,82.91
COH,11/06/2015,81.81
COH,12/06/2015,81.74
COH,15-Jun-15,81.03
COH,16-Jun-15,80.73
COH,17-Jun-15,80.28
COH,18-Jun-15,80.21
COH,19-Jun-15,80.94
COH,22-Jun-15,81
COH,23-Jun-15,82.26
COH,24-Jun-15,82.18
COH,25-Jun-15,80.92
COH,26-Jun-15,80.61
COH,29-Jun-15,79.09
COH,30-Jun-15,80.15
COH,1/07/2015,81.71
COH,2/07/2015,82.54
COH,3/07/2015,81.06
COH,6/07/2015,79.54
COH,7/07/2015,80.15
COH,8/07/2015,79
COH,9/07/2015,79.51
COH,10/07/2015,79.52
COH,13-Jul-15,84.57
COH,14-Jul-15,86.5
COH,15-Jul-15,86
COH,16-Jul-15,86.61
COH,17-Jul-15,86.76
COH,20-Jul-15,88.51
COH,21-Jul-15,88.75
COH,22-Jul-15,89.2
COH,23-Jul-15,89.83
COH,24-Jul-15,89.64
COH,27-Jul-15,91.93
COH,28-Jul-15,90.24
COH,29-Jul-15,90.79
COH,30-Jul-15,90.82
COH,31-Jul-15,91.27
COH,3/08/2015,91.07
COH,4/08/2015,91.16
COH,5/08/2015,91.09
COH,6/08/2015,91.11
COH,7/08/2015,89.97
COH,10/08/2015,90.04
COH,11/08/2015,83.56
COH,12/08/2015,85
COH,13-Aug-15,85
COH,14-Aug-15,85
COH,17-Aug-15,85.13
COH,18-Aug-15,85.27
COH,19-Aug-15,87.3
COH,20-Aug-15,85.47
COH,21-Aug-15,84.71
COH,24-Aug-15,84.89
COH,25-Aug-15,85.49
COH,26-Aug-15,85.65
COH,27-Aug-15,86.22
COH,28-Aug-15,85.08
COH,31-Aug-15,85.43
COH,1/09/2015,84.48
COH,2/09/2015,85.36
COH,3/09/2015,83.88
COH,4/09/2015,83.51
COH,7/09/2015,83.77
COH,8/09/2015,83.24
COH,9/09/2015,84.2
COH,10/09/2015,83.06
COH,11/09/2015,82.33
COH,14-Sep-15,82.27
COH,15-Sep-15,81.59
COH,16-Sep-15,81.3
COH,17-Sep-15,81.5
